73
4 (20, 16)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.0003
    weight_decay: 0
)
Model initialization complete.
Training START
-len(train_loader)- 8007
iter 100:, hard_loss_metric=0.67741048, full_loss_metric=0.22981611, full_loss_num=1003664.18750000, mean_dist=0.46968567, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.171
iter 56800:, hard_loss_metric=0.48894188, full_loss_metric=0.21181756, full_loss_num=63457.23046875, mean_dist=3.49706888, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 56900:, hard_loss_metric=0.48456031, full_loss_metric=0.21101195, full_loss_num=62104.80468750, mean_dist=3.51463127, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

0:21:46.341117
iter 57000:, hard_loss_metric=0.48819730, full_loss_metric=0.21131794, full_loss_num=63971.97656250, mean_dist=3.50057149, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 57100:, hard_loss_metric=0.48336738, full_loss_metric=0.21099178, full_loss_num=61780.71484375, mean_dist=3.52438140, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 57200:, hard_loss_metric=0.48575401, full_loss_metric=0.21156307, full_loss_num=62384.83984375, mean_dist=3.51812267, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 57300:, hard_loss_metric=0.48768494, full_loss_metric=0.21313938, full_loss_num=62030.19531250, mean_dist=3.53579569, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 57400:, hard_loss_metric=0.48727426, full_loss_metric=0.21174745, full_loss_num=62286.42187500, mean_dist=3.51979613, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 57500:, hard_loss_metric=0.48892194, full_loss_metric=0.21189108, full_loss_num=63669.66015625, mean_dist=3.50518608, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 57600:, hard_loss_metric=0.48567069, full_loss_metric=0.21149521, full_loss_num=62289.22656250, mean_dist=3.53253055, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 57700:, hard_loss_metric=0.48325303, full_loss_metric=0.21152532, full_loss_num=61843.22656250, mean_dist=3.52880287, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 57800:, hard_loss_metric=0.48426116, full_loss_metric=0.21153532, full_loss_num=63142.60546875, mean_dist=3.51380372, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 57900:, hard_loss_metric=0.48549533, full_loss_metric=0.21125893, full_loss_num=62390.16406250, mean_dist=3.52170038, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

0:21:46.819486
iter 58000:, hard_loss_metric=0.48761725, full_loss_metric=0.21182889, full_loss_num=63337.83984375, mean_dist=3.52503276, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 58100:, hard_loss_metric=0.48665234, full_loss_metric=0.21203886, full_loss_num=61933.55859375, mean_dist=3.52725506, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 58200:, hard_loss_metric=0.48648536, full_loss_metric=0.21105793, full_loss_num=62975.77343750, mean_dist=3.51009989, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 58300:, hard_loss_metric=0.48750800, full_loss_metric=0.21137601, full_loss_num=62157.10546875, mean_dist=3.51647043, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 58400:, hard_loss_metric=0.48562309, full_loss_metric=0.21154772, full_loss_num=62313.62890625, mean_dist=3.51465058, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 58500:, hard_loss_metric=0.48581827, full_loss_metric=0.21115795, full_loss_num=63158.23828125, mean_dist=3.51420951, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 58600:, hard_loss_metric=0.48426190, full_loss_metric=0.21143246, full_loss_num=62901.19921875, mean_dist=3.52990651, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 58700:, hard_loss_metric=0.48746806, full_loss_metric=0.21193777, full_loss_num=63101.12890625, mean_dist=3.52563667, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 58800:, hard_loss_metric=0.48662332, full_loss_metric=0.21158382, full_loss_num=63485.99609375, mean_dist=3.52212882, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 58900:, hard_loss_metric=0.48498738, full_loss_metric=0.21141756, full_loss_num=63569.48046875, mean_dist=3.52078557, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

0:21:48.998770
iter 59000:, hard_loss_metric=0.48421550, full_loss_metric=0.21228342, full_loss_num=62206.47656250, mean_dist=3.53966308, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.932

iter 59100:, hard_loss_metric=0.48616841, full_loss_metric=0.21102408, full_loss_num=61814.26171875, mean_dist=3.53049231, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 59200:, hard_loss_metric=0.48841107, full_loss_metric=0.21248707, full_loss_num=63115.58984375, mean_dist=3.53025913, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 59300:, hard_loss_metric=0.48229003, full_loss_metric=0.21183878, full_loss_num=61083.08593750, mean_dist=3.54183197, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 59400:, hard_loss_metric=0.48317987, full_loss_metric=0.21037360, full_loss_num=63776.41406250, mean_dist=3.50574279, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 59500:, hard_loss_metric=0.48242134, full_loss_metric=0.21163931, full_loss_num=61448.79687500, mean_dist=3.54566741, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 59600:, hard_loss_metric=0.48770615, full_loss_metric=0.21213879, full_loss_num=61934.94140625, mean_dist=3.53164315, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 59700:, hard_loss_metric=0.48200458, full_loss_metric=0.21150751, full_loss_num=63103.12890625, mean_dist=3.53294492, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 59800:, hard_loss_metric=0.48383388, full_loss_metric=0.21154648, full_loss_num=62522.25390625, mean_dist=3.52382970, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 59900:, hard_loss_metric=0.48076510, full_loss_metric=0.21088199, full_loss_num=63004.66406250, mean_dist=3.51953197, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

0:21:47.052353
iter 60000:, hard_loss_metric=0.48845205, full_loss_metric=0.21244743, full_loss_num=63396.67187500, mean_dist=3.53512239, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.931

iter 60100:, hard_loss_metric=0.48201889, full_loss_metric=0.21099624, full_loss_num=61654.81640625, mean_dist=3.53685403, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 60200:, hard_loss_metric=0.48277515, full_loss_metric=0.21182287, full_loss_num=60763.96875000, mean_dist=3.54410982, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 60300:, hard_loss_metric=0.48025075, full_loss_metric=0.21192347, full_loss_num=60819.23437500, mean_dist=3.54890084, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 60400:, hard_loss_metric=0.47879973, full_loss_metric=0.21100478, full_loss_num=61423.36328125, mean_dist=3.54677653, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 60500:, hard_loss_metric=0.47909987, full_loss_metric=0.21157902, full_loss_num=60978.98046875, mean_dist=3.56202078, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 60600:, hard_loss_metric=0.48140597, full_loss_metric=0.21192048, full_loss_num=62295.58593750, mean_dist=3.54339695, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 60700:, hard_loss_metric=0.48402318, full_loss_metric=0.21140482, full_loss_num=63032.23828125, mean_dist=3.52539635, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 60800:, hard_loss_metric=0.48124927, full_loss_metric=0.21121275, full_loss_num=62702.69531250, mean_dist=3.53523016, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 60900:, hard_loss_metric=0.48164380, full_loss_metric=0.21176746, full_loss_num=61468.37890625, mean_dist=3.55260324, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

0:21:45.900146
iter 61000:, hard_loss_metric=0.48114896, full_loss_metric=0.21157715, full_loss_num=62033.13671875, mean_dist=3.54695010, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 61100:, hard_loss_metric=0.48555773, full_loss_metric=0.21151118, full_loss_num=62529.12500000, mean_dist=3.52897072, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 61200:, hard_loss_metric=0.48124087, full_loss_metric=0.21072127, full_loss_num=62012.87500000, mean_dist=3.52872539, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 61300:, hard_loss_metric=0.48008072, full_loss_metric=0.21134762, full_loss_num=61526.82031250, mean_dist=3.55282593, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 61400:, hard_loss_metric=0.47868964, full_loss_metric=0.21064743, full_loss_num=60491.57031250, mean_dist=3.55105400, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.934

iter 61500:, hard_loss_metric=0.48368016, full_loss_metric=0.21149023, full_loss_num=62510.05078125, mean_dist=3.53326273, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 61600:, hard_loss_metric=0.48112160, full_loss_metric=0.21185550, full_loss_num=61174.55078125, mean_dist=3.55467963, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 61700:, hard_loss_metric=0.48103538, full_loss_metric=0.21121077, full_loss_num=62520.53125000, mean_dist=3.55462074, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 61800:, hard_loss_metric=0.48162988, full_loss_metric=0.21195298, full_loss_num=61130.05859375, mean_dist=3.56617260, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 61900:, hard_loss_metric=0.48290032, full_loss_metric=0.21088968, full_loss_num=63252.85937500, mean_dist=3.53823876, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

0:21:44.142999
iter 62000:, hard_loss_metric=0.48262492, full_loss_metric=0.21226831, full_loss_num=62096.78125000, mean_dist=3.56093359, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 62100:, hard_loss_metric=0.48153445, full_loss_metric=0.21163374, full_loss_num=63088.39453125, mean_dist=3.55031919, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 62200:, hard_loss_metric=0.47831288, full_loss_metric=0.21070768, full_loss_num=61893.55468750, mean_dist=3.55702972, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 62300:, hard_loss_metric=0.48192051, full_loss_metric=0.21128611, full_loss_num=63283.82031250, mean_dist=3.55502558, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 62400:, hard_loss_metric=0.47660351, full_loss_metric=0.21060757, full_loss_num=61439.74609375, mean_dist=3.56756258, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 62500:, hard_loss_metric=0.48004809, full_loss_metric=0.21194726, full_loss_num=61269.16406250, mean_dist=3.56743979, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 62600:, hard_loss_metric=0.48509341, full_loss_metric=0.21281400, full_loss_num=62835.87500000, mean_dist=3.55929255, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 62700:, hard_loss_metric=0.47902662, full_loss_metric=0.21114835, full_loss_num=62261.40625000, mean_dist=3.55837393, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 62800:, hard_loss_metric=0.48286325, full_loss_metric=0.21154293, full_loss_num=63384.58593750, mean_dist=3.54116297, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.935

iter 62900:, hard_loss_metric=0.48099244, full_loss_metric=0.21147558, full_loss_num=62757.66406250, mean_dist=3.54400277, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

0:21:42.560552
iter 63000:, hard_loss_metric=0.48067376, full_loss_metric=0.21143329, full_loss_num=61758.48046875, mean_dist=3.56030178, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 63100:, hard_loss_metric=0.47681430, full_loss_metric=0.21149410, full_loss_num=61001.37890625, mean_dist=3.57914424, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

iter 63200:, hard_loss_metric=0.47689846, full_loss_metric=0.21117406, full_loss_num=61616.19921875, mean_dist=3.55537391, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 63300:, hard_loss_metric=0.48243091, full_loss_metric=0.21173012, full_loss_num=62763.92578125, mean_dist=3.55122662, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 63400:, hard_loss_metric=0.47751942, full_loss_metric=0.21049638, full_loss_num=63382.89453125, mean_dist=3.55384731, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 63500:, hard_loss_metric=0.48257950, full_loss_metric=0.21185406, full_loss_num=62309.03906250, mean_dist=3.55192637, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 63600:, hard_loss_metric=0.48040685, full_loss_metric=0.21199355, full_loss_num=61617.49609375, mean_dist=3.56567383, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 63700:, hard_loss_metric=0.47757494, full_loss_metric=0.21106263, full_loss_num=62125.88671875, mean_dist=3.56635141, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 63800:, hard_loss_metric=0.48129883, full_loss_metric=0.21236917, full_loss_num=61136.21093750, mean_dist=3.57549477, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 63900:, hard_loss_metric=0.48028624, full_loss_metric=0.21170096, full_loss_num=61980.50000000, mean_dist=3.56158257, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

0:21:40.781117
iter 64000:, hard_loss_metric=0.47879523, full_loss_metric=0.21134377, full_loss_num=61481.21875000, mean_dist=3.55897617, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 64100:, hard_loss_metric=0.48041996, full_loss_metric=0.21167552, full_loss_num=62764.50000000, mean_dist=3.56383705, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 64200:, hard_loss_metric=0.47706410, full_loss_metric=0.21038219, full_loss_num=62455.89453125, mean_dist=3.55285454, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.944

iter 64300:, hard_loss_metric=0.47664878, full_loss_metric=0.21142298, full_loss_num=61102.40625000, mean_dist=3.57301021, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 64400:, hard_loss_metric=0.48043185, full_loss_metric=0.21204437, full_loss_num=61844.44531250, mean_dist=3.57060051, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 64500:, hard_loss_metric=0.47860265, full_loss_metric=0.21136782, full_loss_num=61868.62109375, mean_dist=3.56529140, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 64600:, hard_loss_metric=0.47693074, full_loss_metric=0.21097410, full_loss_num=61345.13671875, mean_dist=3.57197475, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 64700:, hard_loss_metric=0.47953078, full_loss_metric=0.21196854, full_loss_num=61109.56640625, mean_dist=3.56763101, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 64800:, hard_loss_metric=0.47794437, full_loss_metric=0.21152414, full_loss_num=62990.07812500, mean_dist=3.57327247, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 64900:, hard_loss_metric=0.47726655, full_loss_metric=0.21156204, full_loss_num=60990.84375000, mean_dist=3.57217884, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

0:21:40.238655
iter 65000:, hard_loss_metric=0.47783685, full_loss_metric=0.21124485, full_loss_num=61662.69921875, mean_dist=3.56526089, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 65100:, hard_loss_metric=0.47672069, full_loss_metric=0.21118805, full_loss_num=62313.14062500, mean_dist=3.56104183, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 65200:, hard_loss_metric=0.47882757, full_loss_metric=0.21207753, full_loss_num=61635.81640625, mean_dist=3.58738852, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 65300:, hard_loss_metric=0.48111320, full_loss_metric=0.21150120, full_loss_num=62227.92187500, mean_dist=3.55622983, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 65400:, hard_loss_metric=0.48051754, full_loss_metric=0.21216445, full_loss_num=62591.80468750, mean_dist=3.56797385, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.944

iter 65500:, hard_loss_metric=0.47743812, full_loss_metric=0.21125241, full_loss_num=61980.58593750, mean_dist=3.56604362, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.933

iter 65600:, hard_loss_metric=0.47935277, full_loss_metric=0.21141230, full_loss_num=62334.98828125, mean_dist=3.57207012, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 65700:, hard_loss_metric=0.47702301, full_loss_metric=0.21154501, full_loss_num=61292.30078125, mean_dist=3.58459878, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 65800:, hard_loss_metric=0.47911072, full_loss_metric=0.21163613, full_loss_num=62084.82031250, mean_dist=3.57252693, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 65900:, hard_loss_metric=0.47806567, full_loss_metric=0.21201357, full_loss_num=62015.59375000, mean_dist=3.58632183, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.936

0:21:38.231381
iter 66000:, hard_loss_metric=0.47665936, full_loss_metric=0.21052921, full_loss_num=62454.94140625, mean_dist=3.57196736, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 66100:, hard_loss_metric=0.47660229, full_loss_metric=0.21154521, full_loss_num=61129.11328125, mean_dist=3.58444977, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 66200:, hard_loss_metric=0.47662601, full_loss_metric=0.21115938, full_loss_num=60597.83984375, mean_dist=3.58054590, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 66300:, hard_loss_metric=0.47735560, full_loss_metric=0.21182162, full_loss_num=61367.97656250, mean_dist=3.58724546, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 66400:, hard_loss_metric=0.47364086, full_loss_metric=0.21139766, full_loss_num=60766.71484375, mean_dist=3.57975125, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 66500:, hard_loss_metric=0.47610864, full_loss_metric=0.21150532, full_loss_num=61855.79687500, mean_dist=3.58611178, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 66600:, hard_loss_metric=0.47763324, full_loss_metric=0.21115124, full_loss_num=62506.32031250, mean_dist=3.56429267, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 66700:, hard_loss_metric=0.47831631, full_loss_metric=0.21172135, full_loss_num=62207.24609375, mean_dist=3.57558250, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 66800:, hard_loss_metric=0.47517830, full_loss_metric=0.21166636, full_loss_num=60832.03125000, mean_dist=3.58994293, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 66900:, hard_loss_metric=0.47441003, full_loss_metric=0.21103048, full_loss_num=61340.60156250, mean_dist=3.58546162, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

0:21:39.662001
iter 67000:, hard_loss_metric=0.47389859, full_loss_metric=0.21075821, full_loss_num=61182.96484375, mean_dist=3.58654165, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 67100:, hard_loss_metric=0.47731635, full_loss_metric=0.21194561, full_loss_num=61766.67187500, mean_dist=3.58340454, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 67200:, hard_loss_metric=0.47543907, full_loss_metric=0.21146210, full_loss_num=60649.62109375, mean_dist=3.58905888, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 67300:, hard_loss_metric=0.47645265, full_loss_metric=0.21147242, full_loss_num=60699.60156250, mean_dist=3.59516716, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 67400:, hard_loss_metric=0.47444952, full_loss_metric=0.21071769, full_loss_num=61514.50000000, mean_dist=3.58565855, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 67500:, hard_loss_metric=0.47499770, full_loss_metric=0.21187647, full_loss_num=60849.69531250, mean_dist=3.59920144, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 67600:, hard_loss_metric=0.47541523, full_loss_metric=0.21147878, full_loss_num=61440.93359375, mean_dist=3.59650135, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 67700:, hard_loss_metric=0.47356832, full_loss_metric=0.21167675, full_loss_num=60760.45312500, mean_dist=3.59988928, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 67800:, hard_loss_metric=0.47718909, full_loss_metric=0.21205978, full_loss_num=61467.40625000, mean_dist=3.59430218, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 67900:, hard_loss_metric=0.47670323, full_loss_metric=0.21140431, full_loss_num=62154.17578125, mean_dist=3.58603311, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

0:21:38.238631
iter 68000:, hard_loss_metric=0.47467718, full_loss_metric=0.21146207, full_loss_num=61434.08984375, mean_dist=3.58804798, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.937

iter 68100:, hard_loss_metric=0.47184086, full_loss_metric=0.21026911, full_loss_num=60576.16406250, mean_dist=3.59594584, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 68200:, hard_loss_metric=0.47480601, full_loss_metric=0.21227741, full_loss_num=61147.23828125, mean_dist=3.60870814, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 68300:, hard_loss_metric=0.47453222, full_loss_metric=0.21156725, full_loss_num=61316.19531250, mean_dist=3.59306312, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.941

iter 68400:, hard_loss_metric=0.47523457, full_loss_metric=0.21160561, full_loss_num=61760.05078125, mean_dist=3.58629704, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.938

iter 68500:, hard_loss_metric=0.47637570, full_loss_metric=0.21156447, full_loss_num=61345.10156250, mean_dist=3.58944511, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

iter 68600:, hard_loss_metric=0.47305077, full_loss_metric=0.21136732, full_loss_num=61098.08593750, mean_dist=3.59860253, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 68700:, hard_loss_metric=0.47358850, full_loss_metric=0.21123260, full_loss_num=60444.82031250, mean_dist=3.59555840, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.944

iter 68800:, hard_loss_metric=0.47290298, full_loss_metric=0.21110304, full_loss_num=61376.52343750, mean_dist=3.59300709, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.945

iter 68900:, hard_loss_metric=0.47586691, full_loss_metric=0.21169299, full_loss_num=61625.12890625, mean_dist=3.59878778, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

0:21:36.868002
iter 69000:, hard_loss_metric=0.47368759, full_loss_metric=0.21134199, full_loss_num=61847.36328125, mean_dist=3.59675789, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.940

iter 69100:, hard_loss_metric=0.47050270, full_loss_metric=0.21050666, full_loss_num=61164.12500000, mean_dist=3.59983754, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.944

iter 69200:, hard_loss_metric=0.47234619, full_loss_metric=0.21162605, full_loss_num=61390.26953125, mean_dist=3.60874820, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 69300:, hard_loss_metric=0.47539344, full_loss_metric=0.21198192, full_loss_num=61604.06640625, mean_dist=3.59871650, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 69400:, hard_loss_metric=0.47171795, full_loss_metric=0.21087863, full_loss_num=60416.73046875, mean_dist=3.60601163, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 69500:, hard_loss_metric=0.47120056, full_loss_metric=0.21160999, full_loss_num=60555.69921875, mean_dist=3.61704993, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 69600:, hard_loss_metric=0.47652328, full_loss_metric=0.21088991, full_loss_num=63815.45312500, mean_dist=3.57653046, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.942

iter 69700:, hard_loss_metric=0.46883312, full_loss_metric=0.21112114, full_loss_num=61459.14062500, mean_dist=3.62101126, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.943

iter 69800:, hard_loss_metric=0.47579253, full_loss_metric=0.21171193, full_loss_num=61455.09375000, mean_dist=3.59791374, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.944

iter 69900:, hard_loss_metric=0.47170413, full_loss_metric=0.21142076, full_loss_num=61439.75000000, mean_dist=3.59509921, cse_loss_num=nan, lr=0.000300, hard or full='full', correct=0.939

0:21:36.456871
iter 70000:, hard_loss_metric=0.47114623, full_loss_metric=0.21115482, full_loss_num=61524.17187500, mean_dist=3.60352898, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.944

iter 70100:, hard_loss_metric=0.44444436, full_loss_metric=0.20337209, full_loss_num=59618.64453125, mean_dist=3.55053234, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 70200:, hard_loss_metric=0.43135667, full_loss_metric=0.19809780, full_loss_num=60375.25000000, mean_dist=3.44215536, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 70300:, hard_loss_metric=0.42601734, full_loss_metric=0.19401272, full_loss_num=61447.75000000, mean_dist=3.33438754, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 70400:, hard_loss_metric=0.41704261, full_loss_metric=0.18989938, full_loss_num=61478.85546875, mean_dist=3.24932551, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 70500:, hard_loss_metric=0.41292477, full_loss_metric=0.18652521, full_loss_num=62844.76171875, mean_dist=3.16549373, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.949

iter 70600:, hard_loss_metric=0.40417907, full_loss_metric=0.18217625, full_loss_num=62514.35546875, mean_dist=3.09131479, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.951

iter 70700:, hard_loss_metric=0.40145370, full_loss_metric=0.18014437, full_loss_num=63944.37500000, mean_dist=3.02198124, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.950

iter 70800:, hard_loss_metric=0.39979607, full_loss_metric=0.17737579, full_loss_num=67309.03125000, mean_dist=2.93028665, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.948

iter 70900:, hard_loss_metric=0.39577353, full_loss_metric=0.17503053, full_loss_num=67770.20312500, mean_dist=2.88826871, cse_loss_num=nan, lr=0.000050, hard or full='full', correct=0.947

0:21:38.696521
